pasal,pasal_text
247,"Pasal 247
(1) PJP harus menyelesaikan seluruh kewajiban kepada
Pengguna Jasa dan/atau pihak yang bekerja sama dalam
penyelenggaraan Sistem Pembayaran sebelum izin PJP
dicabut oleh Bank Indonesia.
(2) Mekanisme dan jangka waktu penyelesaian seluruh
kewajiban yang timbul dalam penyelenggaraan Sistem
Pembayaran sebagaimana dimaksud pada ayat (1)
ditetapkan oleh Bank Indonesia dengan memperhatikan
rencana tindak yang disampaikan oleh PJP.
(3) Apabila diperlukan, Bank Indonesia dapat menetapkan
perpanjangan jangka waktu sebagaimana dimaksud pada
ayat (1) berdasarkan permohonan PJP disertai alasan dan
usulan jangka waktu perpanjangan yang dibutuhkan.
(4) Permohonan perpanjangan jangka waktu sebagaimana
dimaksud pada ayat (3) diajukan secara tertulis kepada
Bank Indonesia paling lambat 30 (tiga puluh) hari kerja
sebelum berakhirnya jangka waktu penyelesaian
kewajiban yang ditetapkan oleh Bank Indonesia
sebagaimana dimaksud pada ayat (2).
(5) Apabila PJP belum dapat menyelesaikan kewajiban dalam
perpanjangan jangka waktu yang ditetapkan sebagaimana
dimaksud pada ayat (3), Bank Indonesia dapat melakukan
pencabutan izin yang dapat disertai dengan tindak lanjut
penyelesaian kewajiban.
(6) Tindak lanjut penyelesaian kewajiban sebagaimana
dimaksud pada ayat (5) dilakukan melalui penyerahan
kewajiban PJP kepada Balai Harta Peninggalan atau
tindak lanjut lainnya.
(7) Dengan dilakukannya pencabutan izin oleh Bank
Indonesia, segala dampak yang timbul atas kewajiban
antara PJP dengan Pengguna Jasa dan pihak yang bekerja
sama menjadi tanggung jawab PJP."
248,"Pasal 248
(1) Tindak lanjut berupa penyerahan kewajiban dari PJP
kepada Balai Harta Peninggalan sebagaimana dimaksud
dalam Pasal 247 ayat (6) dilakukan paling lambat 30 (tiga
puluh) hari kerja terhitung sejak berakhirnya jangka
waktu penyelesaian kewajiban sebagaimana dimaksud
dalam Pasal 247 ayat (2) dan ayat (3).
(2) Penyerahan kewajiban dari PJP kepada Balai Harta
Peninggalan sebagaimana dimaksud pada ayat (1)
dilakukan sesuai dengan ketentuan peraturan perundang-
undangan.
(3) Dalam melakukan penyerahan kewajiban sebagaimana
dimaksud pada ayat (1), PJP dapat mengenakan biaya
transfer yang dibebankan pada kewajiban yang akan
diserahkan kepada Balai Harta Peninggalan."
249,"Pasal 249
(1) Dalam hal pencabutan izin dilakukan atas permintaan
tertulis dari PJP, PJP harus mengajukan permohonan
secara tertulis kepada Bank Indonesia mengenai rencana
penghentian aktivitas paling lambat 30 (tiga puluh) hari
kerja sebelum tanggal penghentian aktivitas.
(2) Permohonan sebagaimana dimaksud pada ayat (1)
dilengkapi dengan informasi dan dokumen mengenai:
a. alasan penghentian aktivitas;
b. tanggal efektif penghentian aktivitas; dan
c. mekanisme pemberitahuan atau publikasi kepada
pihak terkait mengenai rencana penghentian
aktivitas.
(3) Pencabutan izin sebagai PJP oleh Bank Indonesia,
dilakukan setelah seluruh kewajiban yang timbul dalam
penyelenggaraan Sistem Pembayaran diselesaikan oleh
PJP.
(4) Dalam hal kewajiban yang timbul dalam penyelenggaraan
Sistem Pembayaran sebagaimana dimaksud pada ayat (2)
belum dapat diselesaikan, PJP dapat menyerahkan
kewajiban dimaksud kepada Balai Harta Peninggalan
sesuai dengan ketentuan peraturan perundang-
undangan.
(5) Setelah kewajiban yang timbul dalam penyelenggaraan
Sistem Pembayaran diserahkan kepada Balai Harta
Peninggalan sebagaimana dimaksud pada ayat (4), Bank
Indonesia dapat melakukan pencabutan izin sebagai PJP.
(6) PJP harus melaporkan pelaksanaan penghentian aktivitas
secara tertulis kepada Bank Indonesia paling lambat 10
(sepuluh) hari kerja sejak tanggal surat pencabutan izin
dari Bank Indonesia yang dilengkapi dengan:
a. dokumen penyelesaian hak dan kewajiban kepada
pihak terkait; dan
b. surat pernyataan dari pengurus bahwa segala
tuntutan yang timbul setelah penghentian aktivitas
sebagai PJP menjadi tanggung jawab sepenuhnya
dari pengurus.
(7) Informasi pencabutan izin sebagai PJP oleh Bank
Indonesia dipublikasikan melalui laman Bank Indonesia
atau media lain yang ditetapkan Bank Indonesia.
(8) Bank Indonesia dapat melakukan evaluasi kembali
pencabutan izin yang didasarkan pada permohonan dari
PJP, dalam hal terdapat permohonan pembatalan
pencabutan izin dari PJP yang masih dalam proses
penyelesaian kewajiban atau proses pencabutan izin.
(9) Permohonan pembatalan pencabutan izin sebagaimana
dimaksud pada ayat (8) disampaikan oleh PJP kepada
Bank Indonesia secara tertulis dan dilengkapi dengan
dokumen atau informasi yang menunjukkan:
a. alasan pembatalan pencabutan izin;
b. upaya perbaikan yang telah dilakukan terhadap
aktivitas Sistem Pembayaran yang diselenggarakan;
dan
c. komitmen PJP untuk menjalankan aktivitas Sistem
Pembayaran kembali sesuai dengan ketentuan Bank
Indonesia.
(10) Berdasarkan permohonan pencabutan izin sebagaimana
dimaksud pada ayat (1) atau evaluasi sebagaimana
dimaksud pada ayat (8), Bank Indonesia:
a. menyetujui; atau
b. menolak,
pencabutan izin."
250,"Pasal 250
(1) PJP wajib menyampaikan data dan/atau informasi terkait
Sistem Pembayaran kepada Bank Indonesia.
(2) Data dan/atau informasi terkait Sistem Pembayaran
sebagaimana dimaksud pada ayat (1) mengenai:
a. transaksi pembayaran;
b. perincian informasi transaksi pembayaran;
c. kinerja PJP;
d. penyelenggaraan Sistem Pembayaran; dan/atau
e. data dan/atau informasi lainnya.
(3) Data dan/atau informasi sebagaimana dimaksud pada
ayat (2) dalam bentuk:
a. dokumen, laporan, data mentah, dan/atau data
olahan; dan/atau
b. keterangan dan/atau penjelasan baik lisan maupun
tertulis,
terkait Sistem Pembayaran.
(4) Bank Indonesia dapat melakukan pemrosesan data
dan/atau informasi sebagaimana dimaksud pada ayat (1)
termasuk menggunakannya untuk kepentingan Bank
Indonesia."
251,"Pasal 251
(1) Dalam hal data dan/atau informasi diminta oleh Bank
Indonesia, pihak lain yang bekerja sama dengan PJP wajib
menyampaikan dalam bentuk:
a. dokumen, laporan, data mentah, dan/atau data
olahan; dan/atau
b. keterangan dan/atau penjelasan baik lisan maupun
tertulis,
terkait Sistem Pembayaran.
(2) Pihak lain yang bekerja sama dengan PJP sebagaimana
dimaksud pada ayat (1) termasuk namun tidak terbatas
pada:
a. Penyelenggara Penunjang; dan
b. Penyedia Barang dan/atau Jasa.
(3) Data dan/atau informasi sebagaimana dimaksud pada
ayat (1) meliputi:
a. transaksi pembayaran; dan/atau
b. perincian informasi transaksi pembayaran."
252,"Pasal 252
(1) PJP yang melanggar ketentuan sebagaimana dimaksud
dalam Pasal 250 ayat (1) atau Pasal 251 ayat (1) dikenai
sanksi administratif berupa:
a. teguran;
b. penghentian sementara, sebagian, atau seluruh
kegiatan termasuk pelaksanaan kerja sama;
dan/atau
c. pencabutan izin sebagai PJP.
(2) Ketentuan lebih lanjut mengenai tata cara pengenaan
sanksi administratif sebagaimana dimaksud pada ayat (1)
diatur dalam Peraturan Anggota Dewan Gubernur."
253,"Pasal 253
(1) Mekanisme perolehan data dan/atau informasi terkait
Sistem Pembayaran dari PJP dan/atau pihak lain yang
bekerja sama dengan PJP dilakukan dengan cara:
a. penyampaian laporan kepada Bank Indonesia;
b. pengambilan data melalui koneksi antarsistem (data
capturing); dan/atau
c. mekanisme lain yang ditetapkan Bank Indonesia.
(2) Penyampaian laporan kepada Bank Indonesia
sebagaimana dimaksud pada ayat (1) huruf a dapat
dilakukan secara daring (online) melalui sistem Bank
Indonesia dan/atau luring (offline) secara berkala atau
insidental.
(3) Pengambilan data melalui koneksi antarsistem (data
capturing) sebagaimana dimaksud pada ayat (1) huruf b
dapat dilakukan secara langsung dan seketika (real time).
(4) Penyampaian data dan/atau informasi melalui mekanisme
lain sebagaimana dimaksud pada ayat (1) huruf c, dapat
berupa pertemuan dengan Bank Indonesia atau media
lainnya yang ditetapkan oleh Bank Indonesia.
(5) Tata cara dan mekanisme perolehan data dan/atau
informasi sebagaimana dimaksud pada ayat (1) dilakukan
sesuai dengan ketentuan peraturan Bank Indonesia
mengenai perolehan data."
254,"Pasal 254
(1) PJP wajib menyampaikan laporan penyelenggaraan Sistem
Pembayaran kepada Bank Indonesia.
(2) Laporan yang disampaikan kepada Bank Indonesia
sebagaimana dimaksud pada ayat (1) meliputi aspek:
a. kelembagaan;
b. permodalan dan keuangan;
c. tata kelola dan manajemen risiko;
d. kapabilitas sistem informasi; dan
e. aspek lainnya yang ditetapkan oleh Bank Indonesia.
(3) Laporan sebagaimana dimaksud pada ayat (1) terdiri atas:
a. laporan berkala; dan
b. laporan insidental.
(4) Penyampaian laporan berkala sebagaimana dimaksud
pada ayat (3) huruf a, termasuk namun tidak terbatas
pada:
a. laporan harian;
b. laporan mingguan;
c. laporan bulanan;
d. laporan triwulanan;
e. laporan tahunan;
f. laporan hasil audit sistem informasi dan pengujian
keamanan dari auditor independen internal atau
eksternal; dan/atau
g. laporan perhitungan kewajiban permodalan Sistem
Pembayaran.
(5) Laporan insidental sebagaimana dimaksud pada ayat (3)
huruf b, terdiri atas:
a. laporan perubahan modal dan/atau perubahan
struktur kepemilikan dan pengendalian serta
perubahan susunan pengurus PJP;
b. laporan perubahan data dan informasi pada dokumen
yang disampaikan pada saat mengajukan
permohonan izin kepada Bank Indonesia;
c. laporan gangguan dalam pemrosesan transaksi
pembayaran dan tindak lanjut yang telah dilakukan;
d. laporan terjadinya keadaan kahar (force majeure) atas
penyelenggaraan pemrosesan transaksi pembayaran;
e. laporan hasil audit sistem informasi dari auditor
independen yang dilakukan dalam hal terdapat
perubahan yang signifikan; dan
f. laporan lainnya yang diperlukan oleh Bank Indonesia.
(6) Terjadinya gangguan sebagaimana dimaksud pada ayat (5)
huruf c dan keadaan kahar (force majeure) sebagaimana
dimaksud pada ayat (5) huruf d harus diberitahukan
kepada Bank Indonesia paling lambat 1 (satu) jam setelah
kejadian."
255,"Pasal 255
(1) Penyampaian laporan berkala sebagaimana dimaksud
dalam Pasal 254 ayat (4) berlaku ketentuan:
a. laporan harian sebagaimana dimaksud dalam Pasal
254 ayat (4) huruf a disampaikan paling lambat pada
akhir hari berikutnya;
b. laporan mingguan sebagaimana dimaksud dalam
Pasal 254 ayat (4) huruf b disampaikan paling lambat
hari Rabu minggu berikutnya;
c. laporan bulanan sebagaimana dimaksud dalam Pasal
254 ayat (4) huruf c disampaikan paling lambat
tanggal 15 bulan berikutnya;
d. laporan triwulanan sebagaimana dimaksud dalam
Pasal 254 ayat (4) huruf d disampaikan paling lambat
tanggal 15 bulan berikutnya;
e. laporan tahunan sebagaimana dimaksud dalam Pasal
254 ayat (4) huruf e, disampaikan dengan ketentuan:
1. laporan tahunan sistem pembayaran,
disampaikan paling lambat tanggal 15 Desember
tahun berjalan;
2. laporan manajemen dan hasil pengawasan
dewan komisaris, disampaikan paling lambat 4
(empat) bulan setelah tahun buku berakhir; dan
3. laporan keuangan yang telah diaudit (audited)
disampaikan paling lambat 6 (enam) bulan
setelah tahun buku berakhir;
f. laporan hasil audit sistem informasi dan pengujian
keamanan dari auditor independen internal atau
eksternal sebagaimana dimaksud dalam Pasal 254
ayat (4) huruf f disampaikan paling lambat 10
(sepuluh) hari kerja setelah laporan audit selesai; dan
g. laporan perhitungan kewajiban permodalan sistem
pembayaran sebagaimana dimaksud dalam Pasal 254
ayat (4) huruf g, disampaikan paling lambat 7 (tujuh)
bulan setelah tahun buku berakhir dengan
perhitungan mengacu pada laporan keuangan yang
telah diaudit posisi bulan Desember dan transaksi
yang diproses pada tahun buku.
(2) Penyampaian laporan insidental sebagaimana dimaksud
dalam Pasal 254 ayat (5) berlaku ketentuan:
a. laporan perubahan modal dan/atau perubahan
struktur kepemilikan dan pengendalian serta
perubahan susunan pengurus PJP sebagaimana
dimaksud dalam Pasal 254 ayat (5) huruf a dan
laporan perubahan data dan informasi sebagaimana
dimaksud dalam Pasal 254 ayat (5) huruf b
disampaikan paling lambat 20 (dua puluh) hari kerja
setelah perubahan;
b. laporan gangguan sebagaimana dimaksud dalam
Pasal 254 ayat (5) huruf c, disampaikan paling lambat
3 (tiga) hari setelah kejadian;
c. laporan terjadinya keadaan kahar (force majeure)
sebagaimana dimaksud dalam Pasal 254 ayat (5)
huruf d disampaikan paling lambat 3 (tiga) hari kerja
setelah kejadian; dan
d. laporan hasil audit sistem informasi dari auditor
independen yang dilakukan dalam hal terdapat
perubahan yang signifikan sebagaimana dimaksud
dalam Pasal 254 ayat (5) huruf e disampaikan paling
lambat 10 (sepuluh) hari kerja setelah laporan audit
selesai.
(3) Dalam hal penyampaian laporan sebagaimana dimaksud
pada ayat (1) dan ayat (2) jatuh pada hari Sabtu, Minggu,
hari libur, dan/atau cuti bersama yang ditetapkan oleh
Bank Indonesia, penyampaian laporan disampaikan pada
hari kerja berikutnya.
(4) Untuk penyampaian laporan berkala secara daring (online)
dan pengenaan sanksi dilakukan sesuai dengan ketentuan
peraturan Bank Indonesia.
(5) Ketentuan mengenai perubahan acuan pemenuhan
kewajiban modal selama penyelenggaraan kegiatan usaha
(ongoing capital) sebagaimana dimaksud pada ayat (1)
huruf g diatur dalam Peraturan Anggota Dewan Gubernur."
256,"Pasal 256
(1) PJP yang melanggar ketentuan sebagaimana dimaksud
dalam Pasal 254 ayat (1) dikenai sanksi administratif
berupa:
a. teguran;
b. denda;
c. penghentian sementara, sebagian, atau seluruh
kegiatan termasuk pelaksanaan kerja sama;
dan/atau
d. pencabutan izin sebagai PJP.
(2) Sanksi administratif berupa denda sebagaimana
dimaksud pada ayat (1) huruf b bagi PJP yang melanggar
ketentuan sebagaimana dimaksud dalam Pasal 255 ayat
(1) huruf e angka 2, ayat (1) huruf f, dan/atau ayat (2)
huruf b, ditetapkan sebesar Rp7.500.000,00 (tujuh juta
lima ratus ribu rupiah) per laporan.
(3) Mekanisme pembayaran denda sebagaimana dimaksud
pada ayat (2) dilakukan melalui:
a. pendebitan rekening giro di Bank Indonesia;
b. transfer dana kepada rekening yang ditetapkan oleh
Bank Indonesia; atau
c. mekanisme pembayaran lainnya yang ditetapkan
Bank Indonesia.
(4) Ketentuan lebih lanjut mengenai mekanisme pembayaran
denda sebagaimana dimaksud pada ayat (3) diatur dalam
Peraturan Anggota Dewan Gubernur."
257,"Pasal 257
(1) Dalam pemrosesan data dan/atau informasi terkait Sistem
Pembayaran, PJP dan/atau pihak yang bekerja sama
dengan PJP wajib:
a. menerapkan prinsip pelindungan data pribadi
termasuk memenuhi aspek persetujuan Pengguna
Jasa atas penggunaan data pribadinya yang meliputi:
1. pengumpulan data pribadi dilakukan secara
terbatas dan spesifik, sah secara hukum, patut,
dan transparan;
2. pemrosesan data pribadi dilakukan sesuai
dengan tujuannya;
3. pemrosesan data pribadi dilakukan dengan
menjamin hak pemilik data pribadi;
4. pemrosesan data pribadi dilakukan secara
akurat, lengkap, tidak menyesatkan, mutakhir,
dapat dipertanggungjawabkan, dan
memperhatikan tujuan pemrosesan data
pribadi;
5. pemrosesan data pribadi dilakukan dengan
melindungi keamanan data pribadi dari
kehilangan, penyalahgunaan, akses dan
pengungkapan yang tidak sah, serta
pengubahan atau perusakan data pribadi;
6. pemrosesan data pribadi dilakukan dengan
memberitahukan tujuan pengumpulan, aktivitas
pemrosesan, dan kegagalan pelindungan data
pribadi; dan
7. pemrosesan data pribadi dimusnahkan
dan/atau dihapus kecuali masih dalam masa
retensi sesuai dengan kebutuhan berdasarkan
ketentuan peraturan perundang-undangan.
b. memenuhi mekanisme pemrosesan data dan/atau
informasi terkait Sistem Pembayaran yang ditetapkan
oleh Bank Indonesia, termasuk mekanisme
pemrosesan melalui infrastruktur data dan
infrastruktur Sistem Pembayaran Bank Indonesia;
c. memenuhi mekanisme pemanfaatan infrastruktur
data pihak ketiga yang ditetapkan oleh Bank
Indonesia;
d. menerapkan manajemen risiko siber dalam
penyelenggaraan Sistem Pembayaran, termasuk
standar keamanan sistem informasi;
e. memperhatikan integritas data yang
merepresentasikan fakta atau keadaan yang
sebenarnya dan konsisten dengan menggunakan
metode yang transparan; dan
f. memenuhi ketentuan peraturan perundang-
undangan.
(2) Penerapan prinsip pelindungan data pribadi sebagaimana
dimaksud pada ayat (1) huruf a, dilakukan dengan
mempertimbangkan aspek kepentingan publik dan/atau
persyaratan lain yang ditetapkan oleh otoritas.
(3) Mekanisme pemrosesan data dan/atau informasi terkait
Sistem Pembayaran sebagaimana dimaksud pada ayat (1)
huruf b terdiri atas:
a. mekanisme pemrosesan data dan/atau informasi
pembayaran antara Pengguna Jasa dengan PJP;
b. mekanisme pemrosesan data dan/atau informasi
pembayaran antar-PJP;
c. mekanisme pemrosesan data dan/atau informasi
pembayaran antara PJP dengan Bank Indonesia;
d. mekanisme pemrosesan data dan/atau informasi
pembayaran antar-Pengguna Jasa; dan
e. mekanisme pemrosesan data dan/atau informasi
pembayaran antara Pengguna Jasa dengan Bank
Indonesia.
(4) PJP yang melanggar ketentuan sebagaimana dimaksud
pada ayat (1) dikenai sanksi administratif berupa:
a. teguran;
b. penghentian sementara, sebagian, atau seluruh
kegiatan termasuk pelaksanaan kerja sama; dan/atau
c. pencabutan izin sebagai PJP.
(5) Ketentuan lebih lanjut mengenai tata cara pengenaan
sanksi administratif sebagaimana dimaksud pada ayat (4)
diatur dalam Peraturan Anggota Dewan Gubernur."
258,"Pasal 258
Mekanisme pemrosesan data dan/atau informasi terkait Sistem
Pembayaran sebagaimana dimaksud dalam Pasal 257 ayat (1)
huruf b meliputi:
a. akses dan tata cara pemrosesan;
b. standardisasi data, standardisasi teknis, standardisasi
keamanan, dan standardisasi tata kelola; dan/atau
c. mekanisme lainnya yang ditetapkan Bank Indonesia."
259,"Pasal 259
(1) PJP dan/atau pihak lain dalam pelaksanaan standardisasi
data, standardisasi teknis, standardisasi keamanan, dan
standardisasi tata kelola sebagaimana dimaksud dalam
Pasal 258 huruf b wajib memenuhi:
a. penerapan standar;
b. pengujian dan verifikasi standar;
c. pengembangan, perubahan dan pemeliharaan sistem;
dan
d. kewajiban lain yang ditetapkan Bank Indonesia.
(2) Ketentuan mengenai kewajiban lain sebagaimana
dimaksud pada ayat (1) huruf d diatur dalam peraturan
Bank Indonesia.
(3) PJP dan/atau pihak lain yang tidak memenuhi kewajiban
sebagaimana dimaksud pada ayat (1), dikenai sanksi
administratif berupa:
a. teguran;
b. penghentian sementara, sebagian, atau seluruh
kegiatan termasuk pelaksanaan kerja sama;
dan/atau
c. pencabutan izin sebagai PJP.
(4) Ketentuan lebih lanjut mengenai tata cara pengenaan
sanksi administratif sebagaimana dimaksud pada ayat (3)
diatur dalam Peraturan Anggota Dewan Gubernur."
